EIN2,CENSUS_REGION,CENSUS_COUNTY_NAME,CENSUS_STATE_NAME,CONGRESS_DISTRICT_NAME,SUBSECTOR,EXPENSE_CATEGORY,GOVERNMENT_GRANT_DOLLAR_AMOUNT,PROFIT_MARGIN,PROFIT_MARGIN_NOGOVTGRANT,AT_RISK_NUM
EIN-23-7162563,West North Central,Clay County,Kansas,1st Congressional district,Unclassified,$1M to $4.9M,3204232,-0.0672833563329939,-1.05760248241801,1
EIN-86-1230733,East North Central,Posey County,Indiana,8th Congressional district,Education,$100K to $499K,409609,0.321480631331637,-0.329640126978475,1
EIN-83-0319938,Mountain,Campbell County,Wyoming,Congressional district (at large),Health,$100K to $499K,115291,-0.252937447612639,-0.599305407427214,1
EIN-06-6068853,New England,Western Connecticut Planning Region,Connecticut,5th Congressional district,Unclassified,$10M or more,2293710,-0.0788587663746258,-0.0841549176203163,1
EIN-95-4608292,Pacific,Los Angeles County,California,34th Congressional district,Human services,$1M to $4.9M,1156814,0.0173692438142623,-0.859211526352042,1
EIN-20-3008507,West South Central,Nueces County,Texas,27th Congressional district,Health,$10M or more,4655569,0.109299683436608,-0.286102541807082,1
EIN-20-3741107,Pacific,Multnomah County,Oregon,1st Congressional district,Hospitals,$1M to $4.9M,630142,0.158346039384602,0.0507061125359274,0
EIN-34-1651217,East North Central,Cuyahoga County,Ohio,11th Congressional district,Health,$10M or more,4736192,-0.00681230199228274,-0.457029568645464,1
EIN-84-0586417,Mountain,Boulder County,Colorado,2nd Congressional district,Education,$100K to $499K,117288,-0.0282369658835648,-0.392137334475098,1
EIN-83-4265171,Pacific,Kern County,California,20th Congressional district,Human services,$100K to $499K,255000,0.562517433239867,-0.373372285919814,1
EIN-23-7319958,Mid-Atlantic,Erie County,Pennsylvania,16th Congressional district,"Public, societal benefit",$100K to $499K,95097,0.249709522265456,-0.0714946768266321,1
EIN-46-4195177,West North Central,Buchanan County,Missouri,6th Congressional district,Human services,$100K to $499K,8500,-0.656386144310915,-0.726256432176501,1
EIN-31-1227251,East North Central,Athens County,Ohio,12th Congressional district,Unclassified,$5M to $9.9M,83000,0.00535159474781421,-0.00982115893514324,1
EIN-74-2736124,West South Central,Cameron County,Texas,34th Congressional district,"Public, societal benefit",$500K to $999K,653020,0.274487658017179,-0.505986037956393,1
EIN-13-4202729,South Atlantic,Leon County,Florida,2nd Congressional district,Education,$1M to $4.9M,50000,-0.012438030272741,-0.0560863678385081,1
EIN-62-0996804,East South Central,Anderson County,Tennessee,3rd Congressional district,Unclassified,$1M to $4.9M,1097674,0.0887530490492844,-0.807327840962896,1
EIN-46-1538094,Pacific,Alameda County,California,12th Congressional district,Human services,$1M to $4.9M,1881034,-0.134816592332707,-0.75741268173205,1
EIN-43-1501961,West North Central,Jackson County,Missouri,5th Congressional district,Health,Less than $100K,40000,0.990380488671175,0.398410560743514,0
EIN-58-1950583,South Atlantic,Richmond County,Georgia,12th Congressional district,"Arts, culture, and humanities",$100K to $499K,12838,0.470665667459516,0.453933726499625,0
EIN-63-1033618,East South Central,Calhoun County,Alabama,3rd Congressional district,Human services,$100K to $499K,166795,0.21121964965012,-0.767946038604236,1
EIN-04-2617734,New England,Suffolk County,Massachusetts,7th Congressional district,Human services,$1M to $4.9M,236133,0.148624256354786,0.0155945781503515,0
EIN-26-0523708,South Atlantic,District of Columbia,District of Columbia,Delegate district (at large),"International, foreign affairs",$1M to $4.9M,1199621,-0.100092861240544,-1.09029992117112,1
EIN-36-6128783,East North Central,Kane County,Illinois,11th Congressional district,Education,$5M to $9.9M,6616080,0.00766257545983029,-1.00498573263745,1
EIN-81-5373632,West North Central,Hennepin County,Minnesota,5th Congressional district,Education,$100K to $499K,31571,-0.0177819791642353,-0.140598619766745,1
EIN-74-2581293,West South Central,Bexar County,Texas,35th Congressional district,Unclassified,$1M to $4.9M,90000,0.425317343002365,0.413630149945388,0
EIN-04-3529643,New England,Berkshire County,Massachusetts,1st Congressional district,Health,$100K to $499K,17429,0.0519117071686302,0.00455647089510064,0
EIN-84-1479975,Mountain,Adams County,Colorado,6th Congressional district,Human services,$500K to $999K,590095,-0.0256543396141912,-0.851540729938041,1
EIN-23-2271977,Mid-Atlantic,Montgomery County,Pennsylvania,4th Congressional district,Unclassified,$100K to $499K,323201,0.296186004918399,-0.185520530590953,1
EIN-45-3055196,Pacific,Marin County,California,2nd Congressional district,Environment and animals,$1M to $4.9M,102153,0.0872908767977507,0.0345324105133715,0
EIN-81-0926346,Mountain,Cascade County,Montana,2nd Congressional district,Human services,$100K to $499K,10000,0.345723270923053,0.320134800064483,0
EIN-36-2680478,West South Central,Montgomery County,Texas,2nd Congressional district,Unclassified,$500K to $999K,13724,-0.0185006221615852,-0.0329482458412025,1
EIN-10-0011413,New England,Hancock County,Maine,2nd Congressional district,Environment and animals,Less than $100K,3227,0.535320418800339,0.518942950380382,0
EIN-20-0737728,South Atlantic,Charleston County,South Carolina,6th Congressional district,Human services,$1M to $4.9M,307605,0.116448972885205,-0.132532977835624,1
EIN-03-0275269,New England,Franklin County,Vermont,Congressional district (at large),Environment and animals,$100K to $499K,1050,0.336449409899786,0.333599339869494,0
EIN-81-3612875,Mid-Atlantic,Philadelphia County,Pennsylvania,2nd Congressional district,Education,$500K to $999K,438761,-0.670182453494106,-1.64919037238185,1
EIN-38-2104140,East North Central,Tuscola County,Michigan,9th Congressional district,Health,$100K to $499K,2246,0.313595495620869,0.308471490592683,0
EIN-48-1185193,West North Central,Wichita County,Kansas,1st Congressional district,"Public, societal benefit",$100K to $499K,241295,-0.056114593161308,-0.902428160062852,1
EIN-04-2386196,New England,Middlesex County,Massachusetts,5th Congressional district,Environment and animals,$500K to $999K,125000,0.331630279311423,0.241604164536049,0
EIN-58-1519911,South Atlantic,Whitfield County,Georgia,14th Congressional district,Unclassified,$10M or more,151135,0.139470554178732,0.139181265765427,0
EIN-39-0806446,East North Central,Jefferson County,Wisconsin,5th Congressional district,Human services,$10M or more,330736,-0.0913431698727512,-0.0947771546978724,1
EIN-27-0404966,East North Central,Peoria County,Illinois,16th Congressional district,"Arts, culture, and humanities",$100K to $499K,33500,-0.24014164946936,-0.331466846227452,1
EIN-23-7118599,Mid-Atlantic,Ontario County,New York,24th Congressional district,Education,$1M to $4.9M,213379,0.165052492001024,0.120368588438127,0
EIN-73-1391432,West South Central,Carter County,Oklahoma,4th Congressional district,Unclassified,$100K to $499K,356762,0.104169108574132,-0.656133254623996,1
EIN-27-0034635,New England,Capitol Planning Region,Connecticut,1st Congressional district,"Public, societal benefit",$100K to $499K,274992,-0.127283878458744,-0.84803935701499,1
EIN-23-7259307,East North Central,Gratiot County,Michigan,2nd Congressional district,Human services,$10M or more,127439,-0.0726844530425763,-0.0764490109465187,1
EIN-26-4101808,Mid-Atlantic,Columbia County,New York,19th Congressional district,Human services,$1M to $4.9M,60108,-0.00174830143303878,-0.0312009086463502,1
EIN-26-0847222,Mid-Atlantic,New York County,New York,13th Congressional district,Human services,$1M to $4.9M,213844,-0.137777533083745,-0.351839876674208,1
EIN-56-1964906,South Atlantic,Orange County,North Carolina,4th Congressional district,Human services,$100K to $499K,121499,-0.396010570231293,-0.770652499020989,1
EIN-94-3143730,Pacific,San Francisco County,California,11th Congressional district,Human services,$100K to $499K,68695,0.213567321626691,0.0894387244361405,0
EIN-62-1800512,East South Central,Sumner County,Tennessee,6th Congressional district,"Public, societal benefit",$500K to $999K,138575,-0.397100847018505,-0.752569015847609,1
EIN-22-2763588,Mid-Atlantic,Cumberland County,New Jersey,2nd Congressional district,Health,$10M or more,14092957,0.267496488872031,0.00481738872729882,0
EIN-57-0809732,South Atlantic,Spartanburg County,South Carolina,4th Congressional district,Human services,$100K to $499K,100831,-0.211354863524596,-0.903904007033257,1
EIN-27-1233881,East South Central,Rutherford County,Tennessee,4th Congressional district,Human services,$100K to $499K,226235,0.15288001563114,-0.343792878610585,1
EIN-52-2056731,South Atlantic,Montgomery County,Maryland,8th Congressional district,Unclassified,$1M to $4.9M,1834810,-0.109393962492754,-1.02952808028613,1
EIN-73-1653621,West South Central,Jefferson Parish,Louisiana,2nd Congressional district,Human services,$1M to $4.9M,1112162,0.12570371643994,-0.820950874761881,1
EIN-35-1859959,East North Central,Madison County,Indiana,5th Congressional district,"Public, societal benefit",$1M to $4.9M,24435,-0.034125327399548,-0.0447055991222293,1
EIN-27-0040902,West North Central,Jackson County,Missouri,5th Congressional district,"Arts, culture, and humanities",$1M to $4.9M,80630,-0.166375395728328,-0.230688976079624,1
EIN-27-1078350,South Atlantic,District of Columbia,District of Columbia,Delegate district (at large),Human services,$1M to $4.9M,1315090,0.0281395228783928,-0.799772355553429,1
EIN-52-1757947,Mid-Atlantic,Passaic County,New Jersey,9th Congressional district,Human services,$5M to $9.9M,5480136,0.0853931362287359,-0.914606863771264,1
EIN-36-3569986,East North Central,Cook County,Illinois,6th Congressional district,Education,$5M to $9.9M,517407,0.18396470301638,0.115685008679348,0
EIN-46-1416195,East North Central,Marion County,Indiana,7th Congressional district,Education,$1M to $4.9M,3021603,0.0982857556830352,-0.763529090643061,1
EIN-23-7121950,Mid-Atlantic,Philadelphia County,Pennsylvania,3rd Congressional district,Unclassified,$500K to $999K,35959,-0.155090198004758,-0.229935705172102,1
EIN-61-1588740,South Atlantic,Montgomery County,Maryland,8th Congressional district,Human services,$1M to $4.9M,595415,0.0922521283139897,-0.39416187195233,1
EIN-56-1283426,South Atlantic,Wake County,North Carolina,2nd Congressional district,Religion-related,$10M or more,8917730,-0.0197591264358131,-0.0578768297393494,1
EIN-95-3374648,Pacific,Los Angeles County,California,34th Congressional district,Human services,$10M or more,394150167,0.000963325677295823,-0.988152805390888,1
EIN-84-2873058,Pacific,Fresno County,California,20th Congressional district,Education,$1M to $4.9M,4869880,0.262805921272538,-0.691910957028252,1
EIN-26-2655248,East North Central,Muskegon County,Michigan,3rd Congressional district,Human services,$100K to $499K,144213,0.0263302546841387,-0.462995134331802,1
EIN-56-1890924,South Atlantic,Buncombe County,North Carolina,11th Congressional district,"Public, societal benefit",$100K to $499K,447363,0.360009879973183,-0.470804864958224,1
EIN-31-1535691,West South Central,Pope County,Arkansas,4th Congressional district,Human services,$100K to $499K,62598,-0.0732713676170493,-0.473711481995612,1
EIN-14-1514053,Mid-Atlantic,New York County,New York,12th Congressional district,Health,$10M or more,2266561,-0.0708486937375347,-0.127756574698239,1
EIN-81-3127262,East South Central,Obion County,Tennessee,8th Congressional district,Human services,Less than $100K,20000,0.954689984101749,0.159777424483307,0
EIN-74-2563260,West South Central,Travis County,Texas,37th Congressional district,Human services,$10M or more,6731938,0.267224462711757,0.104044261703991,0
EIN-51-0175818,Pacific,Linn County,Oregon,5th Congressional district,Human services,$100K to $499K,16500,0.372832808749934,0.324656782308595,0
EIN-23-7132108,Pacific,Los Angeles County,California,30th Congressional district,"Arts, culture, and humanities",$100K to $499K,41416,0.250150197444019,0.00857437835756908,0
EIN-75-2981922,Mountain,Routt County,Colorado,2nd Congressional district,"Arts, culture, and humanities",$100K to $499K,7500,0.165816234430471,0.120687165292737,0
EIN-33-0578072,Pacific,San Diego County,California,52nd Congressional district,Health,$100K to $499K,114892,0.291610197355231,-0.169067113609572,1
EIN-04-2513725,New England,Middlesex County,Massachusetts,5th Congressional district,Human services,$10M or more,13864591,0.046545014499718,-0.738202363254514,1
EIN-95-3764204,Pacific,Siskiyou County,California,1st Congressional district,"Arts, culture, and humanities",Less than $100K,15000,0.679395121574383,0.621456575059387,0
EIN-91-0565006,Pacific,King County,Washington,9th Congressional district,Universities,$10M or more,4018701,0.120465835735367,0.111635669712533,0
EIN-90-0527480,Mid-Atlantic,Union County,New Jersey,12th Congressional district,Education,$5M to $9.9M,8546200,0.0956250585711605,-0.903000082028837,1
EIN-81-4542557,Pacific,Jackson County,Oregon,2nd Congressional district,Health,$1M to $4.9M,914501,-0.394810217833025,-1.24875620032272,1
EIN-36-6108588,East North Central,Cook County,Illinois,9th Congressional district,Unclassified,$100K to $499K,39400,0.00104569837713044,-0.13272221090514,1
EIN-39-1189598,East North Central,Portage County,Wisconsin,3rd Congressional district,Environment and animals,$1M to $4.9M,331576,-0.206946945553724,-0.523040976034792,1
EIN-43-1392825,West North Central,Nodaway County,Missouri,6th Congressional district,Environment and animals,$100K to $499K,73200,-0.402467120705469,-0.666801482005763,1
EIN-47-5095419,Mountain,Salt Lake County,Utah,4th Congressional district,"International, foreign affairs",$1M to $4.9M,9650,0.175816424470265,0.168261650401068,0
EIN-36-3314935,West North Central,Box Butte County,Nebraska,3rd Congressional district,Environment and animals,$100K to $499K,285875,-0.051203838521604,-0.92935473763754,1
EIN-82-1664765,Mountain,Maricopa County,Arizona,4th Congressional district,Environment and animals,$500K to $999K,38256,-0.0526396362859402,-0.0947733725712196,1
EIN-47-5376594,Pacific,Los Angeles County,California,30th Congressional district,"Arts, culture, and humanities",$500K to $999K,84750,-0.0667983742757745,-0.207735493870275,1
EIN-95-3019814,Pacific,Los Angeles County,California,31st Congressional district,Human services,$1M to $4.9M,243482,-0.239387523050796,-0.387278268961177,1
EIN-81-5078907,South Atlantic,Baltimore County,Maryland,2nd Congressional district,Human services,$100K to $499K,12500,-0.135947418684344,-0.199784486060538,1
EIN-86-0186038,Mountain,Coconino County,Arizona,2nd Congressional district,Unclassified,$500K to $999K,34100,-0.0586503615638763,-0.11549373722691,1
EIN-83-2498715,West South Central,Comal County,Texas,35th Congressional district,Health,$100K to $499K,7100,0.132989764134646,0.114264012005581,0
EIN-04-2725454,New England,Bristol County,Massachusetts,4th Congressional district,Education,$1M to $4.9M,305692,0.074447822518621,-0.0307457514551814,1
